"","BROKEN","CAMPASPE","DUMARESQ","EDWARD-WAKOOL","GINGHAM","GOULBURN","GUNBOWER","GWYDIR","L_MURRAY","LODDON_PYRAMID","LOWER_DARLING","MACINTYRE","MACQUARIE","MULLAROO_LINDSAY","MURRAY-Barmah","MURRAY-dsYarrawonga","MURRAY-mid","MURRUMBIDGEE","SEVERN","UPPER_DARLING","WIMMERA"
"X476816.19..",0.5091,0.4692,0.5088,0.4909,0.4764,0.4644,0.5132,0.5,0.5026,0.5071,0.508,0.5105,0.4987,0.5165,0.5667,0.4772,0.4987,0.4487,0.5273,0.5069,0.4526
"X477033.36..",0.5091,0.4992,0.5,0.4333,0.4667,0.51,0.4739,0.5043,0.5132,0.4589,0.508,0.4921,0.4968,0.5152,0.55,0.5033,0.4907,0.504,0.5273,0.4701,0.4795
"X477119.8..",0.3267,0.256,0.193,0.3091,0.3696,0.3253,0.4079,0.4242,0.2947,0.2009,0.2828,0.1868,0.309,0.3022,0.4333,0.2293,0.1978,0.33,0.3636,0.3621,0.2628
"X477210.43..",0.2312,0.1036,0.0526,0,0.04,0.1884,0.0974,0.0887,0,0.1769,0.0977,0.0974,0.0968,0,0.2,0.0754,0.0441,0.1653,0.0909,0.0667,0.1421
"X477386.62..",0.3483,0.2882,0.3684,0.1727,0.2733,0.2092,0.3263,0.2833,0.2237,0.3319,0.2368,0.4316,0.2026,0.4176,0.3,0.3504,0.2629,0.3037,0.2455,0.3325,0.2925
"X477412.44..",0.505,0.4955,0.5029,0.5091,0.505,0.4713,0.4816,0.5,0.5053,0.4915,0.4885,0.4684,0.4821,0.4176,0.5,0.5028,0.495,0.4717,0.4727,0.5,0.5158
"X477439.25..",0,0.1345,0,0.1727,0.1245,0.0655,0.05,0,0.05,0.037,0.1552,0,0.0494,0.0714,0,0.037,0.0292,0.1472,0.2545,0.1276,0
"X477561.60..",0.5043,0.5083,0.5,0.3,0.505,0.5053,0.5131,0.5065,0.5053,0.5079,0.5092,0.4868,0.5077,0.5227,0.5,0.49,0.5019,0.5032,0.4545,0.4506,0.4842
"X477753.19..",0.04,0.0788,0.1491,0,0.115,0.1276,0.05,0.0887,0.1421,0.037,0.1264,0,0.0962,0,0.3,0.1068,0.0983,0.1444,0,0.1563,0.1976
"X477923.13..",0.0783,0.2943,0.152,0.1727,0.1833,0.2103,0.0974,0.0887,0.2263,0.1068,0.2103,0.2632,0.2019,0.3022,0.4,0.1709,0.1115,0.226,0.1727,0.1276,0.1996
"X478177.16..",0.04,0.1517,0.1023,0.1727,0.115,0.2356,0.2263,0.1299,0.1842,0.1068,0.2092,0.05,0.1628,0.0714,0.1667,0.0726,0.1374,0.1444,0,0.1828,0.0435
"X478330.21..",0.115,0.027,0,0.0909,0.15,0.0655,0.0974,0,0,0.0726,0,0.0974,0.0731,0,0.3333,0.1068,0.0435,0.0256,0.0909,0.0655,0.0435
"X479056.50..",0.4617,0.3881,0.3743,0.4545,0.5083,0.3437,0.3263,0.4242,0.4684,0.4872,0.3977,0.4079,0.3244,0.1374,0.4333,0.453,0.3703,0.388,0.4182,0.4586,0.3735
"X479223.59..",0.4957,0.4595,0.5088,0.5238,0.5087,0.49,0.4455,0.5087,0.5053,0.4983,0.508,0.5105,0.4769,0.5076,0.4167,0.4855,0.5017,0.5066,0.4818,0.5014,0.5029
"X479736.39..",0.085,0.131,0.1491,0.25,0.2228,0.1245,0.114,0.2403,0.2263,0.2749,0.1552,0.2947,0.0962,0.2273,NA,0.1196,0.1736,0.1472,0.0909,0.1305,0.193
"X479842.9..",0.0815,0.0856,0,0.2083,0.1265,0.1446,0.1654,0.2403,0,0.1108,0.1552,0,0.2019,0.0769,0.3,0.2077,0.1133,0.0263,0.0909,0.0701,0.2727
"X479929.27..",0.2228,0.3516,0.424,0.2321,0.4567,0.2345,0.3816,0.25,0.3868,0.2821,0.2828,0.3713,0.275,0.2756,0.5667,0.3519,0.3112,0.3108,0.4091,0.3632,0.2974
"X480092.30..",0.0815,0,0.1053,0.1111,0.04,0,0,0.0887,0.2237,0.0815,0,0.1023,0,0.0769,0,0.0783,0.061,0.0506,0.0909,0.0677,0.1569
"X480145.14..",0.04,0,0.2339,0,0.15,0.1264,0.3289,0.3052,0.05,0.2009,0.1264,0.05,0.1404,0.1978,0.1667,0.3077,0.0849,0.1437,0.2455,0.1264,0.0435
"X480330.40..",0.4667,0.4339,0.4678,0.4545,0.4529,0.5057,0.3868,0.4242,0.4658,0.4843,0.4103,0.3579,0.5013,0.4176,0.4,0.3718,0.3854,0.4933,0.4727,0.3966,0.5059
"X480631.41..",0,0.027,0,0.0909,0.0783,0.0966,0.0974,0.0929,0.0974,0.1396,0.0966,0.05,0.2212,0,0.1667,0.2308,0.1859,0.1862,0,0.1264,0.1245
"X480673.27..",0.115,0.1276,0.1023,0.1727,0.1902,0.1552,0.1842,0.2056,0.1421,0.1709,0.1828,0.0974,0.1622,0.1374,0.3333,0.037,0.0713,0.1653,0.0909,0.2598,0.0435
"X480779.19..",0.3717,0.2882,0.2339,0.1818,0.4289,0.2816,0.2605,0.3143,0.3,0.2835,0.2828,0.2263,0.2923,0.1374,0.3,0.2821,0.1978,0.3044,0.0909,0.2345,0.2945
"X481184.15..",0.04,0.1509,0.0526,0.2455,0.1196,0.0655,0.0974,0,0.1868,0.0726,0.1264,0.2237,0.1186,0,0.1667,0.0726,0.162,0.0263,0,0.1828,0.085
"X482150.58..",0.4267,0.2935,0.3684,0.4455,0.35,0.3241,0.3316,0.4264,0.2632,0.3917,0.3046,0.3,0.1615,0.2527,0.1667,0.3519,0.3119,0.4047,0.1727,0.2586,0.1996
"X482197.57..",0,0,0,0,0.04,0.0333,0,0,0,0,0.0655,0,0.0494,0,0,0.037,0.0147,0,0.0909,0.0333,0.0435
"X482974.29..",0.0783,0.0533,0.0526,0,0,0,0.05,0.0887,0.1868,0.037,0.0655,0.1421,0.025,0,0.1667,0.0726,0.0437,0.0506,0.0909,0.0655,0.1299
"X483367.18..",0.325,0.3739,0.345,0.3091,0.15,0.3057,0.4684,0.4242,0.1842,0.2821,0.3966,0.3868,0.2929,0.4286,0.4333,0.2564,0.4306,0.4089,0.3091,0.3241,0.415
"X483433.20..",0.4417,0.2214,0.4181,0.3091,0.325,0.3644,0.3632,0.1688,0.3316,0.3077,0.2816,0.3553,0.3917,0.3022,0,0.2293,0.3705,0.3988,0.1727,0.2816,0.3221
"X483643.8..",0.04,0.0533,0.0526,0,0.2312,0.0966,0,0.0887,0.0974,0.037,0.0966,0.05,0.0494,0,0.1667,0.1068,0.0292,0.1245,0,0.1552,0.0435
"X483666.7..",0.505,0.4009,0.4883,0.5273,0.5072,0.4874,0.5184,0.4069,0.4684,0.51,0.5092,0.4684,0.5045,0.5165,0.6,0.4943,0.496,0.5008,0.4545,0.4782,0.5065
"X483830.64..",0.04,0.0563,0,0.125,0.1558,0.1032,0,0.0455,0.05,0.037,0.0655,0,0.0962,0.0714,0,0.037,0.0435,0.081,0,0.0345,0.05
"X483884.30..",0.0815,0.1071,0.0526,0,0.0417,0,0,0,0.0974,0,0.0655,0.0974,0.0731,0,0,0.0726,0.0147,0.101,0.1727,0.0345,0.1299
"X484176.59..",0.0815,0.1952,0.2719,0.0909,0.15,0.0655,0.0974,0.171,0.05,0.1068,0.2092,0.1491,0.1186,0.2527,0.2,0.1396,0.0716,0.0506,0.0909,0.1552,0
"X484839.60..",0.4717,0.4692,0.5,0.1727,0.5067,0.3264,0.3263,0.487,0.4053,0.4231,0.4885,0.4526,0.4526,0.3846,0.5333,0.5057,0.4756,0.4467,0.4091,0.346,0.415
"X485213.57..",0.1833,0.1071,0.1491,0.1727,0.085,0.3253,0.2605,0.1299,0.0974,0.3732,0.1552,0.05,0.1827,0.1374,0,0.2293,0.1741,0.2504,0.1727,0.1839,0.3241
"X485295.39..",0.0435,0.0533,0.1023,0,0,0.0966,0,0,0,0.0726,0.0333,0.05,0.0494,0,0,0.1108,0.0713,0.0256,0,0.0333,0.0887
"X485519.63..",0,0,0.1023,0,0.1245,0.101,0.1421,0,0,0.0385,0.0333,0.0974,0.0494,0,0,0,0.0441,0.0263,0,0,0
"X485957.6..",0,0.2372,0.0526,0,0.04,0,0.0974,0.0455,0,0.0726,0.0655,0.05,0,0,0,0.037,0.0577,0.0985,0.1727,0,0.0435
"X486111.68..",0.1299,0.205,0.3392,0.1889,0.1621,0.1884,0.0526,0.1688,0.2263,0.2023,0.1563,0.2605,0.141,0.1978,0.25,0.1446,0.1264,0.0519,0.0909,0.1884,0.1357
"X486230.59..",0.415,0.4318,0.4942,0.2083,0.4883,0.3976,0.4917,0.4264,0.4181,0.395,0.508,0.4316,0.309,0.5152,0.5,0.375,0.3857,0.4597,0.4818,0.4987,0.345
"X486587.6..",0.275,0.2568,0.3392,0.4455,0.1833,0.3805,0.2974,0.2056,0.3579,0.2009,0.3057,0.2974,0.2212,0.3077,0.3,0.3718,0.3378,0.3208,0.3091,0.1552,0.2332
"X486798.57..",0.164,0.1472,0.193,0.35,0.1196,0.0887,0.1654,0.1688,0.05,0.1299,0.0998,0.193,0.0494,0.2273,0,0.1709,0.0601,0.1092,0.2667,0.1944,0.1491
"X487173.44..",0.3917,0.3296,0.307,0.3182,0.3917,0.3241,0.4158,0.3593,0.2947,0.2308,0.4264,0.3842,0.2218,0.456,0.3,0.4103,0.3466,0.394,0.3091,0.4276,0.3972
"X487334.48..",0.3717,0.3589,0.3392,0.3636,0.4267,0.3756,0.45,0.3831,0.2605,0.4088,0.346,0.4289,0.309,0.4231,0.4,0.3932,0.3982,0.1913,0.4909,0.4052,0.3167
"X487491.42..",0.325,0.3438,0.4006,0.2455,0.3017,0.3977,0.1842,0.4437,0.3579,0.4074,0.3241,0.2237,0.4327,0.3077,0,0.3077,0.3701,0.3201,0.3727,0.3805,0.2945
"X487527.30..",0.15,0.0788,0.2339,0.0909,0.15,0.0977,0.0974,0.2143,0.1868,0.0726,0.0966,0.3289,0.0968,0.2527,0,0.1396,0.1245,0.1693,0.2455,0.1264,0.2056
"X487556.7..",0.1421,0.1517,0.1654,0.2545,0.2826,0.1897,0.1842,0.381,0.3605,0.1446,0.2345,0,0.027,0.1374,0.1667,0.2077,0.156,0.205,0,0.3077,0.1421
"X488019.34..",0,0.0533,0,0,0.0783,0.0655,0.1421,0,0,0,0.0655,0,0.025,0,0.1667,0,0.0292,0.0749,0,0.0333,0
"X489309.7..",0.455,0.3581,0.3713,0.3636,0.4117,0.4253,0.4684,0.481,0.4079,0.4387,0.4632,0.4316,0.4263,0.489,0.4,0.3903,0.3624,0.4161,0.4818,0.4632,0.3953
"X489747.68..",0.04,0.0788,0.1491,0.3091,0.0815,0.0333,0.0974,0.1688,0.05,0.037,0.0333,0.05,0,0.1374,0.1667,0.1068,0.0849,0.0749,0,0.1264,0
"X490579.30..",0.3623,0.4452,0.5088,0.4727,0.4967,0.4632,0.5079,0.4805,0.4079,0.4858,0.5069,0.45,0.4038,0.4725,0.5333,0.4858,0.4932,0.4406,0.4818,0.4778,0.4783
"X490613.7..",0.245,0.2748,0.193,0.4091,0.39,0.2609,0.3579,0.0887,0.2605,0.3063,0.2828,0.05,0.2404,0.3022,0.4333,0.1709,0.198,0.2645,0.3182,0.2816,0.2945
"X491215.60..",0.4203,0.4347,0.462,0.5,0.4933,0.5,0.5196,0.5071,0.5,0.4717,0.5046,0.5158,0.4865,0.522,0.55,0.4467,0.4752,0.4865,0.5273,0.4877,0.4902
"X491426.12..",0.04,0.0533,0.1023,0,0,0.0998,0.05,0.1299,0.0974,0,0.0333,0.0974,0.0494,0.0714,0,0,0.0147,0.1653,0.0909,0.0966,0.0435
"X491943.16..",0.0783,0.0548,0,0,0.0783,0.0655,0.05,0,0,0.0726,0,0,0.0968,0,0,0.0726,0.0292,0.0985,0,0,0.087
"X492303.20..",0.2228,0.205,0.3392,0.2455,0.1621,0.3057,0.2237,0.1688,0.0974,0.2564,0.2816,0.2237,0.3244,0.2527,0.2,0.1396,0.2421,0.2504,0.1727,0.2345,0.1996
"X492703.11..",0.1265,0.1063,0.1023,0,0.1196,0.0783,0.175,0.0887,0.3263,0.085,0.0655,0.0974,0.025,0.1474,0,0.15,0.143,0.0985,0.3091,0.1601,0.0588
"X493061.43..",0.3953,0.4632,0.5088,NA,0.5072,0.4877,0.3856,0.4913,0.5105,0.49,0.5069,0.4947,0.5077,0.522,0.55,0.4744,0.5011,0.5016,0.4909,0.5062,0.4902
"X493176.42..",0.132,0.3092,0.4181,0.35,0.04,0.3098,0.2879,0.3333,0.3579,0.0815,0.2598,0.2451,0.241,0.2527,0,0.115,0.2762,0.1693,0.0909,0.2167,0.2381
"X493420.25..",0.15,0.1036,0.193,0,0.04,0.0655,0,0.0887,0.05,0.0385,0.1264,0.05,0.1186,0.1374,0,0.037,0.0435,0.1444,0.1727,0,0.085
"X493696.44..",0,0.0533,0.0526,0.3091,0.1833,0.0333,0.05,0.0887,0.0974,0.1709,0.0333,0,0.0731,0.1978,0,0.037,0.1245,0.0985,0.2455,0.0655,0
"X494067.6..",0.0783,0.2755,0.3099,0.1727,0.4117,0.2356,0.2263,0.4286,0.2947,0.2293,0.3046,0.1842,0.2929,0.1978,0.3,0.4088,0.3705,0.2162,0.3182,0.3241,0.2403
"X494168.25..",0.0435,0.2277,0.3392,0.1727,0.2628,0.1601,0.2947,0.2143,0.2237,0.3291,0.2092,0.2605,0.2019,0.3462,0.5,0.1769,0.2632,0.2421,0.3727,0.3116,0.3052
"X494229.31..",0.1517,0.1036,0.2368,0.0909,0.0783,0.0966,0.1421,0.0455,0.1421,0.1068,0.0655,0.2605,0.0731,0.1374,0,0.1068,0.1497,0.1437,0.0909,0.0966,0.085
"X494355.52..",0.3717,0.2891,0.3684,0.2455,0.2628,0.3667,0.3579,0.3952,0.2947,0.3077,0.3241,0.1491,0.2404,0.3846,0.3,0.3305,0.3626,0.3986,0.3182,0.4076,0.1996
"X494611.22..",0.1558,0.0788,0,0.0909,0,0.1264,0.05,0.0476,0,0.1068,0,0,0.0962,0,0.1667,0.1709,0.1372,0.0256,0,0.0655,0.1621
"X494901.30..",0,0.0563,0.193,0.1727,0.215,0.0655,0.1,0.1688,0.0974,0.0726,0.1264,0.0974,0.0731,0,0.3,0.037,0.0983,0.027,0.2545,0.0655,0.0929
"X494938.34..",0,0.142,0,0.1429,0,0,0,0,0,0,0,0,0.025,0,0,0.0385,0.0296,0.0256,0,0,0
"X495083.64..",0.1245,0.1276,0.0526,0.2545,0.0417,0.1305,0.1023,0.1299,0.1447,0.15,0.2103,0.1842,0.1827,0.1591,0.2,0.037,0.0997,0.101,0.2455,0.0966,0.0974
"X495346.29..",0.3267,0.3866,0.4181,0.1727,0.3,0.3966,0.2974,0.3831,0.3263,0.3063,0.2586,0.2237,0.309,0.3462,0.5,0.2564,0.3626,0.2873,0.3727,0.3034,0.415
"X495625.15..",0.0833,0.0533,0.0526,0,0.0417,0.0977,0,0,0.05,0.037,0.0333,0,0,0,0.1667,0.037,0.0292,0,0,0.0655,0
"X496070.14..",0.4964,0.4976,0.5029,0.5091,0.4185,0.5046,0.5,0.487,0.5105,0.5108,0.4931,0.5,0.5006,0.5128,0.5,0.5128,0.4996,0.4993,0.5182,0.4957,0.4929
"X496330.41..",0.4674,0.4992,0.3947,0.5,0.4683,0.4299,0.3868,0.3831,0.3579,0.3063,0.4276,0.4474,0.4519,0.3022,0.1667,0.3305,0.412,0.3514,0.4182,0.3034,0.4308
"X496546.50..",0.2826,0.3724,0.3743,0.4182,0.47,0.3448,0.4342,0.303,0.4368,0.3718,0.4529,0.4684,0.3385,0.4725,0.3,0.4103,0.3922,0.442,0.4545,0.4828,0.2945
"X496650.50..",0.445,0.5045,0.4386,0.5182,0.5017,0.4632,0.4789,0.4545,0.5132,0.3291,0.3989,0.4895,0.4686,0.3516,0.5,0.5028,0.468,0.4399,0.4444,0.4138,0.5138
"X496904.8..",0.0417,0.0563,0,0,0,0.0677,0,0,0.05,0.0754,0,0,0.025,0,0,0.037,0.0296,0.0519,0,0.0333,0.05
"X496945.57..",0.2403,0.3786,0.3743,0.3,0.1833,0.3116,0.4265,0.3333,0.4316,0.3715,0.2598,0.3579,0.3725,0.2115,0.5,0.2844,0.4196,0.3724,0.4778,0.3916,0.3143
"X497127.46..",0.3859,0.4093,0.4942,0.5238,0.3713,0.3903,0.3583,0.4848,0.3605,0.3202,0.4713,0.5132,0.4263,0.3846,0.35,0.46,0.3783,0.3494,0.4818,0.406,0.4825
"X498029.53..",0.15,0.0278,0,0,0.1558,0.0655,0.05,0.2857,0.1842,0.1083,0.1552,0.1842,0.1186,0.0714,0,0.037,0.1975,0.0519,0.1727,0.0966,0.1265
"X498136.9..",0,0,0,0,0,0,0,0.1688,0.05,0,0.0333,0,0.0731,0,0,0.037,0,0.0506,0.1889,0.0333,0
"X498158.42..",0,0,0,0,0,0.0333,0,0.0455,0.0974,0.037,0.0333,0,0,0,0.1667,0,0.0575,0,0,0,0.085
"X498978.36..",0.41,0.4212,0.3684,0.4091,0.47,0.2816,0.3579,0.3052,0.4316,0.4501,0.4126,0.2605,0.325,0.3077,0.3,0.4074,0.3622,0.3649,0.4455,0.454,0.2945
"X499053.46..",0.3351,0.3492,0.307,0.3889,0.37,0.4368,0.2947,0.3571,0.3263,0.2564,0.2816,0.1842,0.3519,0.3022,0.3,0.2009,0.2924,0.3266,0.3636,0.4039,0.3202
"X499716.63..",0.325,0.2943,0.1959,0.0909,0.04,0.2586,0.0974,0.2078,0.0974,0.2009,0.1264,0.2237,0.3083,0.1374,0,0.1396,0.1622,0.1245,0.2455,0.1839,0.2964
"X499790.17..",0.4667,0.4595,0.2339,0.4182,0.3917,0.4793,0.3868,0.461,0.4763,0.3319,0.3966,0.1842,0.4731,0.4505,0.5667,0.4074,0.4414,0.4406,0.5,0.5034,0.5079
"X500212.11..",0.5017,0.4219,0.4415,0.4455,0.4928,0.4644,0.4684,0.4805,0.4105,0.453,0.454,0.45,0.5051,0.456,0.4,0.4544,0.446,0.4772,0.4545,0.4713,0.4941
"X500312.17..",0.215,0.3281,0.3392,0.1727,0.4783,0.3034,0.4289,0.3593,0.3553,0.2564,0.4149,0.2605,0.2019,0.2527,0.3,0.3533,0.3466,0.3981,0.3727,0.4724,0.2925
"X501043.14..",0.4583,0.4002,0.5146,0.5091,0.5067,0.4713,0.4947,0.4805,0.5132,0.51,0.5069,0.4447,0.4737,0.511,0.5333,0.4274,0.4855,0.4892,0.4909,0.5057,0.4486
"X501383.36..",0,0.1092,0.1491,0,0.0435,0.1884,0.3605,0.1688,0.2658,0.2954,0.2356,0.1569,0.2218,0.2179,0.4167,0.1709,0.2234,0.1786,0.1727,0.1032,0.0929
"X501781.21..",0.215,0.1734,0.3392,0.1727,0.15,0.1552,0.1,0.2424,0.05,0.2293,0.1264,0.2632,0.1821,0.1978,0.1667,0.3504,0.1501,0.1215,0.3182,0.1264,0.2332
"X502050.64..",0.215,0.2479,0.0526,0.1727,0.164,0.1305,0.2605,0.2727,0.1447,0.1068,0.2092,0.0974,0.1404,0.1978,0,0.0726,0.1622,0.1693,0.1727,0.1264,0.1786
"X503421.11..",0.4964,0.5083,0.3684,0.5182,0.5033,0.508,0.5026,0.5022,0.5079,0.4972,0.4931,0.4895,0.5051,0.4945,0.5,0.49,0.5026,0.4929,0.4182,0.5046,0.5119
"X503900.14..",0.04,0.027,0.0526,0.2667,0.2228,0.0655,0.2237,0.2056,0.1421,0.1396,0.2356,0.05,0.1404,0.2033,0,0.1396,0.1741,0.0263,0.0909,0.1828,0.0476
"X503957.28..",0.115,0.3175,0.1491,0.1727,0.2628,0.2356,0.2947,0.2403,0.1447,0.1709,0.1264,0.2237,0.2397,0.2527,0.3,0.037,0.1863,0.2821,0.2545,0.1828,0.3221
"X504486.51..",0.2826,0.2103,0.1491,0.2545,0.0815,0.1884,0.1569,0.2078,0.2605,0.1396,0.2103,0.2632,0.1821,0.0714,0,0.1709,0.1978,0.2214,0,0.266,0.1357
"X505153.60..",0.0783,0.2222,0.0526,0.0909,0.1299,0.1264,0.2605,0,0.05,0.1068,0.1552,0.0974,0.1821,0.1978,0.1667,0.141,0.1245,0.1693,0.0909,0.1264,0.2628
"X505519.60..",0.4763,0.5068,0.4942,NA,0.4567,0.5,0.4301,0.5065,0.5058,0.5,0.4954,0.5221,0.5038,0.5152,0.55,0.5036,0.5027,0.4925,0.5,0.492,0.4963
"X506366.30..",0.3517,0.3761,0.2749,0.2455,0.215,0.3805,0.1421,0.3615,0.2237,0.2293,0.3241,0.4316,0.141,0.1374,0.3,0.2849,0.2632,0.1653,0.3091,0.1264,0.2648
"X506810.40..",0.4674,0.5104,0.5058,0.5238,0.4643,0.4855,0.5074,0.5065,0.5079,0.5022,0.5,0.5,0.4769,0.4679,0.5,0.5109,0.5005,0.4602,0.5091,0.5,0.5132
"X507962.47..",0.215,0.0533,0,0,0.04,0.1552,0,0.0455,0.1421,0.1068,0.0966,0.05,0.0731,0.0714,0,0.0726,0.0292,0.0256,0.1727,0.1264,0.085
"X508942.13..",0,0,0.0526,0.1889,0,0.0333,0.05,0,0,0,0,0,0.025,0.0769,0.2,0.037,0.0147,0,0,0.0345,0
"X509033.12..",0.15,0.1952,0.2719,0.2778,0.215,0.1552,0.1023,0.0455,0,0.2564,0.2103,0.3263,0.2763,0.0714,0.3333,0.0726,0.2119,0.2312,0.1727,0.0966,0.171
"X509200.58..",0.04,0.027,0.0526,0,0.04,0.0333,0.0974,0,0.0974,0.037,0.1264,0.05,0.025,0.1374,0,0.037,0.0292,0.1215,0,0.0966,0.0435
"X509712.8..",0.3717,0.3101,0.3713,0.2455,0.325,0.4529,0.4105,0.4416,0.3632,0.3091,0.1828,0.1421,0.3814,0.3516,0.3,0.2293,0.3292,0.1693,0.3636,0.4264,0.3696
"X510248.14..",0.0417,0.027,0,0,0.04,0,0.05,0.0887,0.0974,0,0,0.0974,0.025,0.1374,0,0.037,0.0147,0.0985,0,0.1264,0.0929
"X510633.40..",0.2554,0.3731,0.3713,0.4545,0.5036,0.3046,0.3816,0.303,0.4947,0.4729,0.4264,0.45,0.3096,0.4505,0.5667,0.4644,0.4414,0.4723,0.3727,0.3977,0.4605
"X510837.43..",0.0833,0.081,0.1491,0,0.1196,0.0333,0.0974,0.0455,0.05,0.1068,0.0966,0.152,0.025,0,0,0.0726,0.1115,0.0519,0.0909,0.1264,0.1976
"X511000.33..",0.3017,0.3731,0.424,0.3636,0.325,0.3437,0.4289,0.4978,0.5132,0.2009,0.3805,0.5079,0.3263,0.5055,0.3,0.3063,0.4298,0.3853,0.4818,0.4874,0.3202
"X511150.49..",0.1245,0.1824,0.1569,0,0.0783,0.1446,0.1078,0,0.0974,0.0887,0.0333,0.2339,0.1821,0,0.25,0,0.0805,0.0768,0.2083,0.1884,0.2368
"X511349.31..",0.04,0.027,0.0526,0,0.0417,0.0333,0,0.0455,0,0.0726,0.0655,0.05,0.1186,0.1978,0,0,0.0575,0.101,0,0.1264,0.1621
"X511402.51..",0.2467,0.2365,0.1023,0.2455,0.245,0.2816,0.4105,0.303,0.3289,0.3333,0.2345,0.2605,0.2019,0.3516,0.3,0.3077,0.3022,0.3151,0.2455,0.3632,0.2332
"X511450.57..",0,0,0.0526,0.0909,0.0783,0,0.0526,0.0455,0,0.0385,0.0333,0,0.025,0,0,0.0726,0.0147,0.0256,0,0.0333,0
"X511489.45..",0.1902,0.1092,0.1023,0,0,0.1552,0.1421,0.0476,0.1842,0.0726,0.0655,0.0526,0.0962,0.1374,0.1667,0.1396,0.1372,0.0749,0,0.0966,0.05
"X511646.8..",0.3017,0.2874,0,0,0.215,0.2092,0.1842,0.0887,0.0974,0.2322,0.1552,0.1,0.1821,0.1374,0,0.1068,0.1372,0.1653,0.0909,0.1264,0.3202
"X511953.40..",0.0783,0.1967,0.1053,0.2455,0.325,0.2368,0.2947,0.2056,0.2947,0.3732,0.3805,0.4684,0.2404,0.0714,0.3,0.2009,0.2926,0.2267,0.2455,0.346,0.1245
"X512884.44..",0.48,0.4324,0.4883,0.4636,0.4909,0.3719,0.4895,0.4545,0.5079,0.3822,0.4138,0.5105,0.4045,0.5165,0.4,0.4615,0.4754,0.5007,0.5,0.5034,0.3842
"X513017.50..",0.1762,0,0.2339,0,0.0783,0.1032,0,0,0.0974,0.085,0.0333,0,0,0,0,0,0.0454,0.0256,0,0.0345,0.1078
"X513196.32..",0.3767,0.4715,0.5088,0.4636,0.4083,0.3954,0.5026,0.4957,0.4684,0.4558,0.4552,0.5132,0.475,0.4231,0.5333,0.4943,0.4976,0.4089,0.5091,0.4931,0.4664
"X513316.56..",0.1902,0.2697,0.2719,0,0.0476,0.0966,0.0974,0.303,0.1842,0.037,0.1828,0.2237,0.0962,0.1978,0,0.0726,0.0737,0.1245,0.1727,0.0333,0.085
"X514771.40..",0.115,0.2185,0.2368,0.2455,0.245,0.0966,0.0974,0.2403,0.1842,0.1068,0.2103,0.2237,0.0962,0.0714,0.1667,0.037,0.1245,0.0256,0.0909,0.0966,0.1245
"X514872.10..",0.185,0.256,0.2339,0.2455,0.2844,0.2839,0.1842,0.1762,0.1421,0.3746,0.1264,0.2947,0.3083,0.1978,0,0.2578,0.3297,0.2112,0.2545,0.0655,0.3478
"X515010.43..",0.0783,0.0533,0,0.2455,0,0.0333,0.05,0.0887,0,0.037,0.1552,0,0.025,0.0714,0,0.1068,0.0435,0.1221,0.0909,0.0655,0.1621
"X515042.25..",0.0435,0.2935,0.2484,0.125,0.2826,0.3638,0.2339,0.3333,0.3263,0.2077,0.2345,0.193,0.309,0.2527,0.25,0.15,0.296,0.2504,0.2545,0.1884,0.1491
"X515093.50..",0.1245,0.1353,0.2719,0,0.2143,0.1068,0.1474,0.0887,0.05,0.0815,0.0966,0.05,0.0962,0.0833,0.3333,0.2077,0.062,0.2214,0.0909,0.0726,0.0556
"X515170.52..",0.0417,0.0563,0.1023,0,0.115,0.1264,0.1421,0.0455,0.05,0.2077,0.0333,0,0.1827,0,0,0.1396,0.0292,0.1437,0.1727,0.0333,0.0887
"X515312.25..",0.3017,0.2568,0,0,0.04,0.2155,0.1078,0.0455,0.05,0.0754,0.0966,0,0.1821,0,0.2,0.115,0.0575,0.1653,0.0909,0,0.3263
"X515464.35..",0.0455,0.1092,0,0,0,0,0.0667,0,0.05,0,0,0,0,0,0,0.04,0.0159,0.0519,0,0,0
"X515743.18..",0.4511,0.3824,0.3542,0.5182,0.5087,0.3547,0.45,0.3868,0.5,0.42,0.4985,0,0.4095,0.4744,0.4,0.4467,0.4901,0.4739,0.4889,0.3547,0.4214
"X516057.12..",0.04,0.027,0.0526,0,0,0,0.05,0,0.05,0,0.0333,0,0.025,0,0,0.0726,0.0147,0.0506,0,0,0.0435
"X516211.16..",0.04,0.0548,0.193,0,0.1245,0.0966,0.1421,0.1688,0.05,0.1068,0.0966,0.05,0.0962,0.0714,0.1667,0.1068,0.1245,0.0985,0.1727,0.0655,0.085
"X516420.20..",0.115,0.1036,0.0526,0,0,0.1828,0.05,0.2056,0,0,0.0655,0.05,0.0731,0,0.1667,0.037,0.1501,0.0506,0.1727,0.0655,0.0435
"X516800.51..",0,0.027,0.1491,0.1,0.0783,0,0.1023,0.1688,0.05,0,0.0655,0.05,0.0494,0.0714,0,0.1068,0.0713,0.0749,0,0.0655,0
"X516991.13..",0.2228,0.205,0.0526,0,0.085,0.2345,0.1491,0.1688,0.1447,0.0385,0.1839,0.1421,0.2212,0,0.2,0.1068,0.1741,0.1517,0,0.2155,0.2605
"X517115.25..",0.1833,0.3724,0.3392,0.5273,0.4967,0.3483,0.5053,0.5108,0.4289,0.3732,0.4724,0.5026,0.3814,0.4945,0.4,0.463,0.4302,0.4575,0.5182,0.5115,0.3478
