id,q1,q2,q3,q4,q5,q6,q7,PHt.x,pop.x,sex,length.x,date,trip_start_date,field_season,breeding_year_sampled,oto_age.x,birth_breeding_season,age_in_2017_season,natal_region_microchem,stocked_microchem,lat.x,long.x,sibling_group.x,inferred_stocked.x,inferred_stocked_conservative,pop.y,sex.gonads,sex.x,oto_age.y,length.y,weight,sex.y,age_f,spawned,date_capture,capture_site_name,natal_region,hatchery,capt_region,stocked,Fin.clip.tube.label,Scientific.Name,Field.Season,INPUT..BY,INPUT.DATE,SITE.NUMBER,System,Site.Name,Site.Code,lat.y,long.y,Date.Start..DD.MM.YYYY.,Collector_1,Collector.2,TOTAL.LENGTH..mm.....for.each.individual.animal..,WEIGHT..gms.....for.each.individual.animal.,Age,Sex,S.AV.BQtage,Gonad.wt.g.,Disease.Parasites.Deformity,Sacraficed,Recapture,Genetics.No.,DNA.ref..Keller,Tag.Type_1,Tag.Colour_1,Tag.Number_1,Tag.Date_1,Tag.Lost_1,Tag.Type_2,Tag.Colour_2,Tag.Number_2,Tag.Date_2,Tag.Lost_2,Tag.Type_3,Tag.Colour_3,Tag.Number_3,Tag.Date_3,Tag.Lost_3,General.Comments.relating.to.fauna,Max.Depth..m...of.sample.area.,Ave....Depth..m...of.sample.area.,Depth.recorded.at..m.,EC.uS.cm..at.water.temp..,EC.uS.cm..at25.oC.,Temp..oC,DO..mg.L.,DO....,pH,Turbidity..NTU.,Secchi.Depth..m.,Hardness..as.CaCO3.,Oto.Vial,Comments.on.sampling.site,Plate.No..2018,Row,Column,SARDI.AGE,Fin.clip.tube.label.2,K_fas_comment,id.1,Fin.clip.tube.label.1,Genetics.No..1,Tag.Number_1.1,fas_Fin.clip.tube.label,fas_System,fas_Date.Start..DD.MM.YYYY.,fas_Sex,fas_Genetics.No.,fas_Tag.Number_1,fas_Oto.Vial,fas_FAS.Species,FAS_Batch,FAS_Specimen,fas_Combined.FAS.Code,fas_Original.client.reference,DOC,Otolith.wgt,Comments.1,Comments.2,Original.client.referance,Comments,Comments2,Supplier,Sample_Type,Reader,Reading,Readability,Age.1,Edge_Type,Comments.3,Primordium,ZL_1,ZL_2,ZL_3,ZL_4,ZL_5,ZL_6,ZL_7,ZL_8,ZL_9,ZL_10,ZL_11,ZL_12,ZL_13,ZL_14,ZL_15,ZL_16,ZL_17,ZL_18,ZL_19,ZL_20,ZL_21,ZL_22,ZL_23,ZL_24,ZL_25,ZL_26,ZL_27,ZL_28,ZL_29,ZL_30,Edge,fish_id,sp_id,site_id,microchem_id,tag_id,length.1,weight.1,sex.y.1,age_f.1,spawned.1,date_capture.1,capture_site_name.1,natal_region.1,hatchery.1,capt_region.1,sibling_group.y,natal_region.2,stocked_oto,inferred_stocked.y,inferred_stocked_conservative,PHt.y,Hs_obs,Hs_exp,IR,HL
GOP437,0.691,0.018,0.277,0.0012,0.0048,0.005,0.003,0.231060606,MACQUARIE,M,377,6/6/2018,6/6/2018,2017-2018,2017,6,2011,6,hatchery,YES,-31.73379,147.96594,34,YES,YES,MACQUARIE,M,M,6,377,705,male,6,2011,6/6/2018,ds state water,hatchery,Granite,macquarie,YES,GP673,Macquaria ambigua,2017-2018,,,,Macquarie,DS State water,,-31.73379,147.96594,6/6/2018,DSM,,377,705,,M,2a,0.4,NA,,NA,GP673,,Dart,,207654,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,,2,A,3,NA,GP673,,GOP437,GP673,GP673,207654,GP673,Macquarie,6/6/2018,M,GP673,207654,19,15,87,7,15_87_7,19,6/6/2018,0.284,,GP673,19,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,6,WT,,0,0.539,0.844,1.132,1.361,1.58,1.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,208-19,MAC AMB,208,mqrgp19,207654,377,705,male,6,2011,6/6/2018,ds state water,hatchery,Granite,macquarie,34,hatchery,YES,YES,YES,0.231060606,0.996503441,1.026425904,-0.020646071,0.643686281
GOP439,0.7155,0.002,0.2717,0.0012,0.0015,0.0052,0.003,0.233183857,MACQUARIE,F,NA,NA,4/6/2018,2017-2018,2017,6,2011,6,NA,,-32.22741,148.2616,34,YES,YES,MACQUARIE,F,F,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP709,Macquaria ambigua,2017-2018,,,,Macquarie,Narromine Weir,,-32.22741,148.2616,4/6/2018,DSM,,468,1498,,F,3,73.8,NA,,NA,GP709,,Dart,,207712,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,,2,C,3,NA,GP709,,GOP439,GP709,GP709,207712,GP709,Macquarie,4/6/2018,F,GP709,207712,21,15,87,9,15_87_9,21,4/6/2018,0.476,,GP709,21,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,6,WT,,0,0.531,0.883,1.213,1.419,1.579,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,,YES,YES,0.233183857,1.006279384,1.036911011,-0.026796733,0.63880734
GOP443,0.5763,0.1773,0.2367,8.00E-04,0.0025,0.0023,0.004,0.223140496,MACQUARIE,M,424,4/6/2018,4/6/2018,2017-2018,2017,5,2012,5,hatchery,YES,-32.22741,148.2616,35,YES,YES,MACQUARIE,M,M,5,424,1209,male,5,2012,4/6/2018,narromine weir,hatchery,Granite,macquarie,YES,GP708,Macquaria ambigua,2017-2018,,,,Macquarie,Narromine Weir,,-32.22741,148.2616,4/6/2018,DSM,,424,1209,,M,3,5.4,NA,,NA,GP708,,Dart,,207711,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,,2,G,3,NA,GP708,,GOP443,GP708,GP708,207711,GP708,Macquarie,4/6/2018,M,GP708,207711,25,15,87,13,15_87_13,25,4/6/2018,0.393,,GP708,25,,,,Sectioned otolith,K.Krusic-Golub,1,2,5,WT,,0,0.504,0.88,1.217,1.401,1.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.679,217-25,MAC AMB,217,mqrgp25,207711,424,1209,male,5,2012,4/6/2018,narromine weir,hatchery,Granite,macquarie,35,hatchery,YES,YES,YES,0.223140496,0.962186074,0.991146121,0.003576291,0.661642744
GOP455,0.6449,0.1237,0.2195,0.001,0.004,0.0027,0.0042,0.227852465,MACQUARIE,M,404,6/6/2018,6/6/2018,2017-2018,2017,5,2012,5,hatchery,YES,-31.93445,148.14009,35,YES,YES,MACQUARIE,M,M,5,404,790,male,5,2012,6/6/2018,ds gin gin weir,hatchery,Granite,macquarie,YES,GP678,Macquaria ambigua,2017-2018,,,,Macquarie,DS Gin Gin Weir,,-31.93445,148.14009,6/6/2018,DSM,,404,790,,M,2a,1.4,NA,,NA,GP678,,Dart,,207749,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,,2,C,5,NA,GP678,,GOP455,GP678,GP678,207749,GP678,Macquarie,6/6/2018,M,GP678,207749,39,15,87,25,15_87_25,39,6/6/2018,0.365,,GP678,39,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,5,WT,,0,0.493,0.885,1.179,1.388,1.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.612,213-39,MAC AMB,213,mqrgp39,207749,404,790,male,5,2012,6/6/2018,ds gin gin weir,hatchery,Granite,macquarie,35,hatchery,YES,YES,YES,0.227852465,0.982239014,1.012030463,-0.004702943,0.656459163
GOP450,0.7858,0.0625,0.002,0.0634,0.0015,0.0013,0.0834,0.210961737,MACQUARIE,F,453,6/6/2018,6/6/2018,2017-2018,2017,11,2006,11,hatchery,YES,-31.93445,148.14009,36,YES,YES,MACQUARIE,F,F,11,453,1679,female,11,2006,6/6/2018,ds gin gin weir,hatchery,Murrumbidgee,macquarie,YES,GP685,Macquaria ambigua,2017-2018,,,,Macquarie,DS Gin Gin Weir,,-31.93445,148.14009,6/6/2018,DSM,,453,1679,,F,3,74.4,NA,,NA,GP685,,Dart,,207742,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,,2,F,4,NA,GP685,,GOP450,GP685,GP685,207742,GP685,Macquarie,6/6/2018,F,GP685,207742,32,15,87,20,15_87_20,32,6/6/2018,0.5,,GP685,32,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,11,WT,,0,0.552,0.86,1.164,1.441,1.592,1.691,1.776,1.871,1.956,2.067,2.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.235,213-32,MAC AMB,213,mqrgp32,207742,453,1679,female,11,2006,6/6/2018,ds gin gin weir,hatchery,Murrumbidgee,macquarie,36,hatchery,YES,YES,YES,0.210961737,0.909478388,0.937129717,0.066369669,0.670236903
GOP445,0.759,0.0908,0.001,0.0702,0.001,0.0012,0.0768,0.223988939,MACQUARIE,M,441,5/6/2018,5/6/2018,2017-2018,2017,12,2005,12,hatchery,YES,-31.98735,148.17982,36,YES,YES,MACQUARIE,M,M,12,441,1400,male,11,2006,5/6/2018,trangie ski hole,hatchery,Murrumbidgee,macquarie,YES,GP705,Macquaria ambigua,2017-2018,,,,Macquarie,Trangie Ski Hole,,-31.98735,148.17982,5/6/2018,DSM,,441,1400,,M,3,3.3,NA,,NA,GP705,,Dart,,207722,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,,2,A,4,NA,GP705,,GOP445,GP705,GP705,207722,GP705,Macquarie,5/6/2018,M,GP705,207722,27,15,87,15,15_87_15,27,5/6/2018,0.515,,GP705,27,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,12,WT,,0,0.437,0.908,1.155,1.323,1.464,1.609,1.725,1.846,1.945,2.046,2.153,2.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,214-27,MAC AMB,214,mqrgp27,207722,441,1400,male,11,2006,5/6/2018,trangie ski hole,hatchery,Murrumbidgee,macquarie,36,hatchery,YES,YES,YES,0.223988939,0.967624804,0.995608629,0.012887928,0.656531096
GOP447,0.0701,0.5198,0.3684,0.0022,0.0145,0.003,0.022,0.227429359,MACQUARIE,M,417,5/6/2018,5/6/2018,2017-2018,2017,8,2009,8,border,NO,-31.98735,148.17982,37,UNCLEAR,YES,MACQUARIE,M,M,8,417,1140,male,8,2009,5/6/2018,trangie ski hole,border,,macquarie,NO,GP717,Macquaria ambigua,2017-2018,,,,Macquarie,Trangie Ski Hole,,-31.98735,148.17982,5/6/2018,DSM,,417,1140,,M,3,2.5,NA,,NA,GP717,,Dart,,207719,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,,2,C,4,NA,GP717,,GOP447,GP717,GP717,207719,GP717,Macquarie,5/6/2018,M,GP717,207719,29,15,87,17,15_87_17,29,5/6/2018,0.508,,GP717,29,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,8,WT,not 100% sure about 1st.  Maybe missed 2nd ,0,0.547,1.072,1.34,1.518,1.669,1.793,1.93,2.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.134,214-29,MAC AMB,214,mqrgp29,207719,417,1140,male,8,2009,5/6/2018,trangie ski hole,border,,macquarie,37,border,NO,UNCLEAR,YES,0.227429359,0.980171349,1.009615375,-0.014454361,0.652820929
GOP536,0.1985,0.4671,0.2843,0.002,0.0153,0.0033,0.0295,0.230530669,MURRAY-dsYarrawonga,NA,427,16/6/2018,,2017-2018,2017,8,2009,8,hatchery,YES,-36.006414,145.972408,37,UNCLEAR,YES,MURRAY-dsYarrawonga,,M,8,427,1186,male,8,2009,16/6/2018,d/s yarrawonga,hatchery,Murrumbidgee,upper murray,YES,GP993,Macquaria ambigua,2017-2018,,,,Murray,D/S Yarrawonga,,-36.006414,145.972408,,,,NA,NA,,M,,NA,NA,,NA,GP993,,,,131435,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Field data from Hack - will need to update with main database when entered,3,F,3,NA,GP993,,GOP536,GP993,GP993,131435,GP993,Murray,,M,GP993,131435,131435,15,85,16,15_85_16,131435,16/6/2018,0.45,,GP993,131435,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,8,WT,,0,0.569,1.027,1.259,1.438,1.562,1.673,1.778,1.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.961,154-131435,MAC AMB,154,gp131435,131435,427,1186,male,8,2009,16/6/2018,d/s yarrawonga,hatchery,Murrumbidgee,upper murray,37,hatchery,YES,UNCLEAR,YES,0.230530669,0.993796619,1.023707128,-0.040382814,0.636672459
GOP448,0.004,0.001,0.0018,0.0012,0.9888,0.0017,0.0015,0.220385675,MACQUARIE,F,310,5/6/2018,5/6/2018,2017-2018,2017,2,2015,2,hatchery,YES,-31.98735,148.17982,38,YES,YES,MACQUARIE,F,F,2,310,396,female,2,2015,5/6/2018,trangie ski hole,hatchery,Granite,macquarie,YES,GP716,Macquaria ambigua,2017-2018,,,,Macquarie,Trangie Ski Hole,,-31.98735,148.17982,5/6/2018,DSM,,310,396,,F,2a,1.1,NA,,NA,GP716,,Dart,,207718,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,,2,D,4,NA,GP716,,GOP448,GP716,GP716,207718,GP716,Macquarie,5/6/2018,F,GP716,207718,30,15,87,18,15_87_18,30,5/6/2018,0.185,,GP716,30,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,2,WT,,0,0.529,0.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,214-30,MAC AMB,214,mqrgp30,207718,310,396,female,2,2015,5/6/2018,trangie ski hole,hatchery,Granite,macquarie,38,hatchery,YES,YES,YES,0.220385675,0.94998342,0.978406838,0.018706218,0.65875075
GOP640,0.052,0.001,0.0263,0.0035,0.9079,0.0038,0.0055,0.228640609,GUNBOWER,NA,NA,NA,19/4/2018,2017-2018,2017,NA,NA,NA,NA,,-35.80275,144.22543,38,YES,YES,GUNBOWER,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 2018 # GP 869,Macquaria ambigua,2017-2018,,,,Gunbower Creek,Fished a 2700 metre section downstream Cohuna weir.,Cohuna,-35.80275,144.22543,19/4/2018,Jason Lieschke; John Mahoney,,353,692,,,,NA,NA,,NA,GP 2018 # GP 869,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,4.5,1.5,0.2,NA,115,17.7,8.53,90,7.6,13.5,0.6,NA,,,4,H,4,NA,GP 2018 # GP 869,,GOP640,GP 2018 # GP 869,GP 2018 # GP 869,,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,,YES,YES,0.228640609,0.986003926,1.015389331,-0.013798391,0.642863523
GOP459,0.001,0.9795,0.0148,0.0012,0.001,2.00E-04,0.0023,0.215442951,MACQUARIE,F,453,6/6/2018,6/6/2018,2017-2018,2017,7,2010,7,hatchery,YES,-31.93445,148.14009,39,YES,YES,MACQUARIE,F,F,7,453,1409,female,7,2010,6/6/2018,ds gin gin weir,hatchery,Granite,macquarie,YES,GP697,Macquaria ambigua,2017-2018,,,,Macquarie,DS Gin Gin Weir,,-31.93445,148.14009,6/6/2018,DSM,,453,1409,,F,3,65.6,NA,,NA,GP697,,Dart,,207730,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,,2,G,5,NA,GP697,,GOP459,GP697,GP697,207730,GP697,Macquarie,6/6/2018,F,GP697,207730,46,15,87,29,15_87_29,46,6/6/2018,0.461,,GP697,46,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,7,WT,,0,0.445,0.849,1.156,1.421,1.609,1.733,1.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.939,213-46,MAC AMB,213,mqrgp46,207730,453,1409,female,7,2010,6/6/2018,ds gin gin weir,hatchery,Granite,macquarie,39,hatchery,YES,YES,YES,0.215442951,0.928436513,0.956472385,0.039627212,0.669843203
GOP458,0.001,0.992,0.002,8.00E-04,0.001,0.0022,0.001,0.227773949,MACQUARIE,M,405,6/6/2018,6/6/2018,2017-2018,2017,7,2010,7,hatchery,YES,-31.93445,148.14009,39,YES,YES,MACQUARIE,M,M,7,405,1069,male,7,2010,6/6/2018,ds gin gin weir,hatchery,Murrumbidgee,macquarie,YES,GP702,Macquaria ambigua,2017-2018,,,,Macquarie,DS Gin Gin Weir,,-31.93445,148.14009,6/6/2018,DSM,,405,1069,,M,3,3.4,NA,,NA,GP702,,Dart,,207725,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,,2,F,5,NA,GP702,,GOP458,GP702,GP702,207725,GP702,Macquarie,6/6/2018,M,GP702,207725,44,15,87,28,15_87_28,44,6/6/2018,0.329,,GP702,44,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,7,WT,not sure about first,0,0.451,0.8,1.036,1.333,1.535,1.661,1.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.852,213-44,MAC AMB,213,mqrgp44,207725,405,1069,male,7,2010,6/6/2018,ds gin gin weir,hatchery,Murrumbidgee,macquarie,39,hatchery,YES,YES,YES,0.227773949,0.982801865,1.012305326,-0.021870343,0.645411566
GOP607,0.5172,0.4703,0.002,0.0018,0.0013,0.0015,0.0058,0.223180407,WIMMERA,NA,NA,NA,1/3/2018,2017-2018,2017,NA,NA,NA,NA,,-36.77859,142.06705,40,UNKNOWN,UNKNOWN,WIMMERA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 2018 # GP 851,Macquaria ambigua,2017-2018,,,,Wimmera River,Fished a 1200 metre section downstream Norton Creek confluence.,Norton Creek,-36.77859,142.06705,1/3/2018,Jason Lieschke; John Mahoney,,397,844,,,,NA,NA,,NA,GP 2018 # GP 851,,,,134680,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,8.3,2.2,0.2,NA,1656,22.3,5.75,67.3,NA,7.8,0.75,NA,,,3,E,12,NA,GP 2018 # GP 851,,GOP607,GP 2018 # GP 851,GP 2018 # GP 851,134680,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,,UNKNOWN,UNKNOWN,0.223180407,0.964358358,0.992149866,0.002254071,0.660370492
GOP614,0.4968,0.4949,0.0012,0.0013,8.00E-04,0.001,0.004,0.2258734,WIMMERA,NA,NA,NA,27/2/2018,2017-2018,2017,NA,NA,NA,NA,,-36.13698,141.96768,40,UNKNOWN,UNKNOWN,WIMMERA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 2018 # GP 834,Macquaria ambigua,2017-2018,,,,Wimmera River,"Fished from 2700 metres dowsntream boat ramp, Jeparit Weir pool to 100 metres upstream.",Jeparit Weir,-36.13698,141.96768,27/2/2018,Jason Lieschke; John Mahoney,,458,1672,,,,NA,NA,,NA,GP 2018 # GP 834,,,,134664,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,4.2,1.9,0.2,NA,4134,26,8.49,107.1,NA,10.5,NA,NA,,Note extra electrofishing seconds. Not all area fished,4,F,1,NA,GP 2018 # GP 834,,GOP614,GP 2018 # GP 834,GP 2018 # GP 834,134664,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,,UNKNOWN,UNKNOWN,0.2258734,0.975773381,1.00391488,-0.00509532,0.654729975
GOP683,0.6712,0.001,0.0013,0.0022,0.0012,0.0033,0.3198,0.219021173,MACINTYRE,NA,339,NA,27/4/2018,2017-2018,2017,4,2013,4,NA,,-28.70031645,150.5305017,41,UNKNOWN,UNKNOWN,MACINTYRE,,F,4,339,528,female,4,NA,NA,NA,NA,NA,NA,,GPBR39,Macquaria ambigua,2017-2018,,,,Macintyre,Below Junction of Severn River,,-28.70031645,150.5305017,27/4/2018,GB,,339,528,,Female,,NA,NA,,NA,,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPBR39,,4,C,10,NA,GPBR39,,GOP683,GPBR39,,,GPBR39,Macintyre,27/4/2018,Female,,,GPBR39,15,86,39,15_86_39,GPBR39,27/4/2018,0.241,,GPBR39,GPBR39,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,4,WT,,0,0.469,0.961,1.281,1.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,,UNKNOWN,UNKNOWN,0.219021173,0.944970011,0.973033091,0.022122366,0.660309953
GOP689,0.6428,0.001,0.0015,0.0027,0.0098,0.0127,0.3296,0.231299552,MACINTYRE,NA,382,NA,27/4/2018,2017-2018,2017,4,2013,4,NA,,-28.70031645,150.5305017,41,UNKNOWN,UNKNOWN,MACINTYRE,,M,4,382,920,male,4,NA,NA,NA,NA,NA,NA,,GPBR42,Macquaria ambigua,2017-2018,,,,Macintyre,Below Junction of Severn River,,-28.70031645,150.5305017,27/4/2018,GB,,382,920,,Male,,NA,NA,,NA,,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPBR42,,4,A,11,NA,GPBR42,,GOP689,GPBR42,,,GPBR42,Macintyre,27/4/2018,Male,,,GPBR42,15,86,42,15_86_42,GPBR42,27/4/2018,0.302,,GPBR42,GPBR42,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,4,WT,,0,0.426,0.904,1.21,1.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,,UNKNOWN,UNKNOWN,0.231299552,0.997140533,1.027202441,-0.033313826,0.638687837
GOP774,0.1655,0.0017,0.001,0.0015,8.00E-04,0.0015,0.828,0.23283891,GWYDIR,NA,367,14/3/2018,14/3/2018,2017-2018,2017,4,2013,4,hatchery,YES,-29.4371949,149.7854609,42,YES,YES,GWYDIR,,M,4,367,750,male,4,2013,14/3/2018,norwood,hatchery,Ray,gwydir,YES,White38,Macquaria ambigua,2017-2018,,,,Gwydir,Norwood,,-29.4371949,149.7854609,14/3/2018,GB,,367,NA,,,,NA,NA,,NA,,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GWY18#GP52,,5,H,9,NA,White38,,GOP774,White38,,,White38,Gwydir,14/3/2018,,,,GWY18#GP52,15,90,43,15_90_43,GWY18#GP52,14/3/2018,0.288,,White38,GWY18#GP52,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,4,WT,,0,0.493,0.967,1.236,1.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.579,255-GWY18# GP52,MAC AMB,255,gwygp52,NA,367,750,male,4,2013,14/3/2018,norwood,hatchery,Ray,gwydir,42,hatchery,YES,YES,YES,0.23283891,1.004499672,1.034871653,-0.033199064,0.643264414
GOP685,0.1638,5.00E-04,2.00E-04,0.0012,5.00E-04,7.00E-04,0.8332,0.228354605,MACINTYRE,NA,358,NA,27/4/2018,2017-2018,2017,4,2013,4,NA,,-28.70031645,150.5305017,42,YES,YES,MACINTYRE,,M,4,358,566,male,4,NA,NA,NA,NA,NA,NA,,GPBR27,Macquaria ambigua,2017-2018,,,,Macintyre,Below Junction of Severn River,,-28.70031645,150.5305017,27/4/2018,GB,,358,566,Immature,Male,,NA,NA,,NA,,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPBR27,,4,E,10,NA,GPBR27,,GOP685,GPBR27,,,GPBR27,Macintyre,27/4/2018,Male,,,GPBR27,15,86,27,15_86_27,GPBR27,27/4/2018,0.267,,GPBR27,GPBR27,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,4,WT,,0,0.535,0.942,1.199,1.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,,YES,YES,0.228354605,0.985465259,1.014839963,-0.008098756,0.649310718
